X;Y;STRUCTYPE
83;45;TOWER
84;45;POLE
83;45;TOWER
83;45;TOWER
83;46;TOWER
83;46;TOWER
83;46;TOWER
83;46;TOWER
83;45;TOWER
83;45;TANK
95;50;TOWER
96;50;TOWER
95;50;TOWER
95;50;TOWER
95;50;TOWER
95;50;TOWER
95;50;TOWER
96;50;TOWER
95;50;TOWER
95;50;TOWER
95;50;TOWER
95;50;TOWER
95;50;TOWER
95;50;TOWER
95;50;TOWER
96;50;TOWER
95;50;TOWER
95;50;TOWER
95;50;TOWER
96;50;TOWER
95;50;TOWER
95;50;MAST
96;50;TOWER
96;50;POLE
96;50;TOWER
96;50;TOWER
95;50;TOWER
96;50;TOWER
96;50;TOWER
95;50;MAST
95;50;MAST
96;50;TOWER
95;50;TOWER
95;50;TOWER
95;50;TOWER
95;50;MAST
95;50;MAST
95;50;TOWER
95;50;TOWER
95;50;TOWER
95;50;TOWER
96;50;POLE
95;50;TOWER
95;50;TOWER
95;50;TOWER
95;50;TOWER
96;50;TOWER
94;50;B
95;50;TOWER
105;57;MAST
105;57;MAST
105;58;TOWER
105;58;POLE
105;57;MAST
104;57;POLE
105;58;TOWER
105;57;MAST
72;53;N/A
72;53;N/A
72;53;N/A
72;52;N/A
72;53;TOWER
72;53;N/A
72;53;N/A
72;53;N/A
73;52;N/A
73;52;TOWER
73;52;TOWER
73;52;N/A
72;52;TOWER
73;53;TOWER
72;53;TOWER
73;52;TOWER
72;53;B
74;52;TOWER
74;52;TOWER
72;52;TOWER
79;46;TOWER
79;46;TOWER
78;46;TOWER
78;46;TOWER
79;46;MAST
79;46;TOWER
78;46;TOWER
89;54;TOWER
89;54;MAST
89;54;MAST
89;54;TOWER
89;54;MAST
89;54;MAST
89;54;POLE
105;55;B
105;55;TOWER
75;47;TOWER
76;46;TOWER
76;46;TOWER
75;46;MAST
76;47;TOWER
76;46;TOWER
76;46;MAST
76;46;MAST
76;47;MAST
76;47;MAST
75;47;TOWER
76;46;MAST
75;46;MAST
75;47;TOWER
81;47;TOWER
81;47;TOWER
80;47;TOWER
80;47;MAST
80;47;TOWER
80;47;TOWER
80;47;MAST
80;47;MAST
80;47;MAST
80;48;MAST
81;47;TOWER
81;47;MAST
94;44;TOWER
94;43;TOWER
94;43;TOWER
94;43;TOWER
94;44;MAST
94;44;TOWER
94;43;MAST
94;44;TOWER
94;43;TOWER
94;44;TOWER
94;44;MAST
94;49;TOWER
94;49;N/A
93;49;N/A
94;49;N/A
94;49;N/A
94;50;N/A
94;50;N/A
94;49;TOWER
93;49;N/A
94;49;TOWER
94;49;POLE
94;49;TOWER
94;50;N/A
94;49;TOWER
94;49;TOWER
94;50;POLE
92;50;TOWER
92;49;N/A
92;49;N/A
92;49;N/A
91;49;N/A
92;49;TOWER
92;49;N/A
92;50;TOWER
92;50;N/A
92;49;N/A
92;49;N/A
91;50;TOWER
92;50;TOWER
91;49;TOWER
92;50;TOWER
92;49;TOWER
92;50;TOWER
92;50;TOWER
75;52;TOWER
74;53;TOWER
76;52;TOWER
75;52;TOWER
76;53;TOWER
75;53;TOWER
74;53;TOWER
74;52;TOWER
75;52;TANK
74;52;TANK
75;53;SILO
75;52;TOWER
76;53;TOWER
75;53;TOWER
76;53;TOWER
76;52;TOWER
76;52;TOWER
75;53;TOWER
6;0;N/A
6;0;N/A
5;0;N/A
5;0;N/A
87;44;TOWER
88;44;TOWER
88;44;TOWER
88;44;TOWER
88;44;TOWER
88;44;TOWER
88;44;TOWER
87;44;TOWER
87;44;TOWER
88;47;N/A
87;47;N/A
88;47;N/A
87;47;N/A
87;47;N/A
87;47;N/A
88;47;N/A
87;47;N/A
88;47;N/A
88;47;N/A
87;47;N/A
87;47;N/A
88;47;TOWER
88;47;TOWER
87;47;BANT
87;47;TOWER
101;53;TOWER
101;53;TOWER
101;53;MAST
101;53;MAST
101;52;MAST
101;52;MAST
101;52;MAST
101;53;MAST
101;53;MAST
101;53;MAST
100;53;TOWER
101;53;MAST
101;53;TOWER
101;53;TANK
104;58;MAST
104;58;TOWER
104;58;TOWER
104;58;TOWER
103;59;TOWER
104;58;MAST
104;59;B
104;59;MAST
104;58;MAST
75;51;TOWER
75;52;BANT
75;51;TOWER
75;51;TOWER
75;52;TOWER
75;51;TOWER
74;51;TOWER
75;52;TOWER
74;51;TOWER
75;52;TANK
75;52;TOWER
74;51;TOWER
76;51;TOWER
75;51;MAST
76;52;TOWER
75;52;TOWER
75;51;TOWER
106;58;N/A
106;58;N/A
106;58;N/A
105;58;N/A
106;59;TOWER
106;58;N/A
106;59;N/A
105;59;TOWER
106;58;TOWER
105;58;TOWER
67;59;TOWER
69;60;TOWER
69;60;TOWER
70;60;TOWER
70;60;TOWER
69;59;TOWER
69;59;TOWER
69;59;TOWER
70;60;TOWER
68;60;TOWER
68;60;TOWER
69;59;TOWER
68;59;TOWER
67;59;POLE
70;60;TOWER
100;54;TOWER
100;53;MAST
101;53;TOWER
101;53;MAST
101;53;TOWER
101;53;TOWER
100;53;MAST
101;54;MAST
101;54;POLE
100;54;POLE
81;54;TOWER
80;53;TOWER
81;53;TOWER
81;53;TOWER
81;54;TOWER
81;54;TOWER
81;53;MAST
81;53;TOWER
81;53;TOWER
80;53;TOWER
80;53;TOWER
81;54;TOWER
81;53;TOWER
90;52;TOWER
90;51;TOWER
90;52;TOWER
90;52;MAST
90;51;TOWER
90;51;TOWER
91;52;TOWER
91;51;TOWER
90;52;TOWER
91;52;TOWER
91;51;TOWER
91;52;TOWER
91;52;TOWER
90;51;TOWER
90;52;TOWER
91;52;TOWER
91;52;TOWER
90;51;TOWER
91;52;TOWER
91;52;TOWER
90;52;TOWER
91;52;TOWER
91;51;TOWER
91;52;TOWER
91;51;TOWER
91;52;TANK
91;51;TOWER
91;51;TOWER
91;51;TOWER
90;52;TOWER
91;52;TOWER
90;52;TOWER
91;51;TOWER
91;51;TOWER
90;52;TOWER
91;52;TOWER
91;51;TOWER
90;52;TANK
90;52;TOWER
90;51;TOWER
91;51;TOWER
90;51;TOWER
90;52;TOWER
91;51;TOWER
90;52;TOWER
90;51;TANK
91;51;TOWER
91;51;TANK
91;52;TOWER
90;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TANK
91;52;TOWER
90;51;TANK
91;52;TOWER
90;52;TOWER
90;52;TOWER
90;52;TOWER
91;51;TOWER
91;51;POLE
91;52;POLE
104;58;TOWER
104;59;B
103;59;TOWER
103;59;TOWER
103;58;TOWER
103;58;BANT
103;58;TOWER
103;58;TOWER
88;58;BANT
88;57;TOWER
87;57;TOWER
87;58;TOWER
87;57;TOWER
88;57;TOWER
88;58;TOWER
87;57;TOWER
93;48;MAST
93;48;TOWER
93;48;MAST
93;48;MAST
93;48;TOWER
93;48;MAST
93;48;TOWER
93;48;TOWER
104;55;POLE
104;55;TOWER
104;55;TOWER
104;55;MAST
104;55;TOWER
89;54;TOWER
89;54;TOWER
89;54;MAST
89;53;TOWER
89;53;TOWER
89;53;TOWER
89;54;MAST
89;54;MAST
89;54;TOWER
89;54;TOWER
89;54;TOWER
89;54;MAST
89;54;MAST
89;54;TOWER
89;53;TOWER
89;54;TOWER
89;54;TOWER
89;53;MAST
90;54;TOWER
107;58;N/A
107;58;TOWER
106;58;N/A
107;58;N/A
107;58;TOWER
107;58;N/A
107;58;N/A
107;58;N/A
106;58;N/A
107;58;N/A
107;58;N/A
107;58;N/A
106;58;N/A
107;58;N/A
106;58;N/A
106;58;TOWER
107;58;TOWER
107;58;TOWER
75;57;N/A
77;56;TOWER
75;56;TOWER
78;56;TOWER
77;56;TOWER
76;57;N/A
77;56;TOWER
76;56;TOWER
78;55;N/A
76;55;N/A
77;55;N/A
76;56;TOWER
76;55;N/A
78;55;TOWER
77;55;TOWER
76;55;N/A
74;55;N/A
76;55;N/A
76;55;N/A
75;55;TOWER
76;55;TOWER
74;55;TOWER
73;58;TOWER
73;58;TOWER
72;57;TOWER
74;57;TOWER
74;57;TOWER
73;57;TOWER
74;57;TANK
66;58;POLE
65;58;TOWER
85;47;TOWER
83;47;TOWER
85;47;MAST
83;47;TOWER
84;48;TOWER
84;48;TOWER
84;48;TOWER
83;47;POLE
85;48;TOWER
84;48;MAST
84;47;TOWER
85;48;MAST
84;48;MAST
83;48;MAST
85;47;MAST
85;48;MAST
85;47;MAST
84;47;TOWER
85;48;MAST
84;47;MAST
83;47;TOWER
83;47;TOWER
83;48;TOWER
52;60;MAST
53;60;MAST
52;59;MAST
52;60;POLE
52;59;MAST
53;59;POLE
53;60;MAST
53;59;POLE
52;59;MAST
54;60;MAST
54;59;MAST
53;60;POLE
53;59;B
87;49;TOWER
86;48;MAST
86;49;MAST
86;49;MAST
86;48;TOWER
86;48;MAST
87;49;MAST
87;49;MAST
87;49;MAST
86;49;TOWER
87;49;MAST
87;49;TOWER
26;75;N/A
26;75;N/A
27;75;N/A
27;75;N/A
27;75;TOWER
27;75;N/A
27;75;TOWER
26;75;N/A
26;75;N/A
26;75;TOWER
27;75;TOWER
27;75;TOWER
27;75;TOWER
27;75;TOWER
26;75;TOWER
27;75;TOWER
27;75;TOWER
96;51;N/A
96;51;TOWER
96;51;TOWER
95;50;TOWER
95;51;TOWER
96;51;N/A
95;51;TOWER
96;51;TOWER
95;50;N/A
96;51;N/A
95;50;TOWER
96;51;TOWER
95;51;TOWER
96;51;N/A
96;50;N/A
96;51;TOWER
96;51;TANK
95;51;TOWER
96;51;TOWER
95;51;TOWER
96;51;TOWER
86;44;BANT
86;44;MAST
86;44;TOWER
86;44;TOWER
86;44;TOWER
86;43;TOWER
86;44;TOWER
86;44;TOWER
86;44;TOWER
87;44;TOWER
86;44;MAST
86;44;TOWER
86;44;MAST
86;44;MAST
86;44;BMAST
86;44;POLE
90;54;MAST
91;54;TOWER
90;54;TOWER
90;54;TOWER
91;47;TOWER
91;47;TOWER
91;47;TANK
92;47;TOWER
91;47;TOWER
91;47;TOWER
92;47;TOWER
91;47;TOWER
93;48;TOWER
93;48;TOWER
92;48;TOWER
92;48;TOWER
93;49;TOWER
93;48;TOWER
93;49;TOWER
92;48;TOWER
93;48;TOWER
92;48;TOWER
62;59;TOWER
63;58;TOWER
63;59;TOWER
61;58;B
89;48;TOWER
89;48;TOWER
89;48;TOWER
89;48;TOWER
89;48;TOWER
89;48;TOWER
88;48;TOWER
88;48;TOWER
89;48;TOWER
89;48;TOWER
89;48;TOWER
89;48;TOWER
89;48;TOWER
88;48;TOWER
89;48;TOWER
88;48;TOWER
88;48;TOWER
90;48;TOWER
90;48;TOWER
90;48;TOWER
89;48;TOWER
89;48;TOWER
88;48;TOWER
89;48;TOWER
89;48;TOWER
89;48;TOWER
95;46;N/A
95;46;N/A
95;47;TOWER
95;47;TOWER
95;46;TOWER
95;46;TOWER
96;46;TOWER
95;46;TOWER
96;47;TOWER
95;47;TOWER
96;47;NNTANN
95;46;TOWER
95;46;TOWER
95;47;MAST
96;47;MAST
96;47;TOWER
95;46;MAST
95;47;TOWER
73;50;TOWER
73;50;TOWER
72;51;POLE
98;55;MAST
97;55;TOWER
98;55;MAST
98;55;MAST
98;56;MAST
98;55;TOWER
98;56;TOWER
97;56;MAST
90;47;MAST
91;47;TOWER
91;47;TOWER
90;47;TOWER
90;47;MAST
90;47;TOWER
90;47;MAST
90;47;TOWER
90;47;MAST
91;47;TOWER
90;47;TOWER
91;47;MAST
91;47;TOWER
90;47;TOWER
90;47;TOWER
91;47;TOWER
90;47;TOWER
91;47;TOWER
91;47;TOWER
90;47;TOWER
91;48;TOWER
90;47;TOWER
90;47;TOWER
90;47;MAST
76;51;TOWER
74;51;TOWER
75;50;TOWER
75;51;TOWER
74;50;TOWER
76;50;TOWER
75;50;TOWER
75;51;TOWER
85;46;TOWER
86;47;TOWER
85;47;TOWER
86;47;TOWER
85;46;TOWER
85;47;TOWER
85;47;TOWER
85;46;TOWER
85;46;TOWER
86;46;TOWER
86;47;TOWER
86;47;TOWER
85;46;TOWER
86;47;TOWER
71;56;TOWER
72;56;POLE
71;56;TOWER
71;55;TOWER
71;55;TOWER
72;55;TOWER
71;56;TOWER
72;57;TOWER
70;56;TOWER
70;56;TOWER
71;55;TOWER
72;55;TOWER
72;57;TOWER
71;56;TOWER
71;56;TOWER
71;55;TOWER
71;55;TOWER
96;49;TOWER
96;49;TOWER
96;50;TOWER
95;49;TOWER
95;50;TOWER
96;49;TOWER
95;50;TOWER
95;50;MAST
96;50;TOWER
96;49;TOWER
96;49;MAST
96;49;MAST
95;48;TOWER
95;47;TOWER
95;47;TOWER
96;47;TOWER
95;47;MAST
95;47;MAST
96;47;TANK
96;47;TOWER
95;47;TOWER
95;47;TANK
95;47;TOWER
94;47;TOWER
95;47;TOWER
95;47;MAST
95;47;TOWER
85;44;MAST
86;44;MAST
86;44;TOWER
86;44;POLE
86;44;TOWER
86;44;MAST
86;44;POLE
86;44;MAST
86;44;MAST
86;44;TOWER
86;44;TOWER
85;44;MAST
86;44;POLE
86;43;TOWER
87;43;TOWER
87;43;MAST
86;43;TOWER
86;44;MAST
86;43;MAST
86;44;POLE
87;43;MAST
79;44;TOWER
80;46;TOWER
79;45;TOWER
80;46;TOWER
80;45;TOWER
80;46;TOWER
80;46;TOWER
80;45;POLE
79;45;TOWER
79;45;TOWER
81;46;TOWER
79;45;TOWER
80;45;TOWER
79;44;POLE
80;46;TOWER
81;46;TOWER
81;46;TOWER
79;45;TOWER
61;47;N/A
93;55;TOWER
93;55;TOWER
93;55;TOWER
93;54;TOWER
93;55;MAST
93;54;TOWER
92;54;TOWER
93;55;TOWER
92;55;TOWER
94;55;TOWER
93;55;TOWER
93;54;TOWER
87;46;TOWER
88;47;MAST
87;47;MAST
87;47;MAST
87;46;TOWER
88;46;TOWER
88;47;MAST
87;46;TOWER
88;46;TOWER
88;46;MAST
87;47;TOWER
87;47;TOWER
88;47;MAST
64;59;TOWER
64;58;TOWER
65;59;TOWER
63;59;TOWER
63;59;TOWER
64;59;TOWER
79;55;TOWER
78;55;TOWER
80;55;TOWER
79;55;TOWER
80;55;TOWER
80;55;TOWER
80;55;TOWER
79;55;TOWER
78;56;TOWER
79;55;TOWER
79;55;TOWER
80;55;TOWER
80;55;TOWER
79;55;TOWER
79;55;TOWER
106;58;TOWER
106;57;TOWER
106;58;TOWER
106;58;TOWER
106;58;TOWER
106;57;TOWER
106;58;TOWER
106;58;TOWER
84;52;TOWER
84;52;TOWER
84;52;BANT
83;52;TOWER
84;52;TOWER
84;52;TOWER
84;52;TOWER
84;52;TOWER
84;52;TOWER
84;52;TOWER
84;52;TOWER
84;52;TOWER
84;52;TOWER
85;52;TOWER
84;52;TOWER
83;52;TOWER
83;52;TOWER
85;52;TOWER
11;78;MAST
93;55;POLE
93;55;TOWER
93;55;TOWER
93;55;TOWER
93;55;TOWER
93;55;TOWER
94;55;TOWER
93;55;TOWER
93;55;TOWER
94;55;TANK
94;55;TOWER
94;55;TOWER
94;55;TOWER
94;55;TOWER
6;78;TOWER
13;76;TOWER
56;51;MAST
56;51;POLE
56;51;POLE
56;51;TANK
57;51;MAST
56;50;MAST
55;51;MAST
93;50;N/A
93;50;N/A
93;50;N/A
93;50;N/A
93;50;N/A
93;50;N/A
94;50;N/A
93;50;N/A
93;50;N/A
93;50;TOWER
93;50;TOWER
93;50;TOWER
93;50;TOWER
93;50;MAST
96;48;TOWER
97;48;TOWER
97;48;TOWER
96;48;TOWER
96;48;TOWER
97;48;TOWER
96;48;TOWER
96;53;TOWER
95;53;TOWER
95;53;TOWER
95;53;TOWER
95;53;MAST
95;53;TOWER
96;53;MAST
95;53;POLE
96;53;MAST
96;53;MAST
96;53;TOWER
57;52;MAST
57;51;BANT
57;52;MAST
58;50;MAST
59;50;TOWER
57;52;MAST
57;52;TOWER
58;52;TOWER
58;51;BANT
58;51;TOWER
58;50;POLE
58;50;POLE
58;50;POLE
71;51;TOWER
71;51;TOWER
71;51;TOWER
71;51;TOWER
70;60;TOWER
71;61;TOWER
72;60;TOWER
71;61;TOWER
70;60;TOWER
71;59;TOWER
71;58;TOWER
69;58;TOWER
69;59;TOWER
70;57;TOWER
71;58;TOWER
71;58;TOWER
72;58;MAST
72;58;TOWER
70;58;TOWER
70;58;TOWER
70;58;TOWER
71;58;TOWER
72;59;TOWER
69;59;TOWER
70;59;TOWER
68;59;TOWER
70;59;TOWER
71;58;TOWER
71;58;TOWER
71;58;TOWER
71;58;TOWER
71;57;TOWER
72;58;TOWER
72;58;TOWER
72;58;TOWER
70;58;TOWER
71;58;POLE
70;58;POLE
70;58;TOWER
70;57;TOWER
21;34;MAST
20;34;MAST
20;33;POLE
20;34;MAST
21;34;MAST
21;34;POLE
20;33;POLE
20;33;B
21;33;TOWER
20;33;MAST
20;34;MAST
20;33;MAST
21;33;MAST
21;33;MAST
21;34;POLE
20;34;POLE
21;34;MAST
21;33;MAST
21;33;POLE
91;56;TOWER
91;56;TOWER
91;56;MAST
91;56;TOWER
91;56;TOWER
91;56;TOWER
91;56;TOWER
91;56;POLE
91;56;TOWER
91;56;TOWER
91;56;TOWER
91;56;POLE
83;61;TOWER
85;60;TOWER
84;62;TOWER
84;61;TOWER
84;62;TOWER
84;61;TOWER
84;60;TOWER
83;61;TOWER
83;61;TOWER
84;61;TOWER
84;61;MAST
84;61;TOWER
83;62;TOWER
84;62;TOWER
84;62;TOWER
84;62;TOWER
83;62;POLE
83;62;TOWER
85;60;TOWER
84;60;TOWER
84;60;TOWER
97;51;BANT
97;51;N/A
97;51;N/A
97;51;TOWER
97;51;N/A
97;52;N/A
97;51;N/A
97;51;N/A
97;51;N/A
97;51;N/A
97;51;N/A
97;51;N/A
97;51;TOWER
97;51;UPOLE
97;51;TOWER
97;51;TOWER
97;51;TOWER
97;51;TOWER
97;51;TANK
97;51;TOWER
91;56;TOWER
90;56;MAST
90;56;TOWER
91;56;MAST
90;56;MAST
90;56;TOWER
91;56;TOWER
91;56;TOWER
91;56;MAST
90;56;TOWER
91;56;TOWER
91;56;MAST
71;52;MAST
72;52;TOWER
71;52;TOWER
72;52;TOWER
71;52;MAST
72;52;TOWER
72;52;TANK
86;53;MAST
86;53;MAST
86;53;MAST
86;53;POLE
81;61;TOWER
81;61;TOWER
81;61;TOWER
81;62;TOWER
82;62;TOWER
82;62;TOWER
83;61;TOWER
83;61;TOWER
82;61;TOWER
83;61;TOWER
83;62;TOWER
83;61;TOWER
83;61;TOWER
83;62;TOWER
83;62;TOWER
82;62;TOWER
82;62;TOWER
82;61;TOWER
83;62;TOWER
80;60;TOWER
80;59;TOWER
81;59;TOWER
80;61;TANK
80;60;TOWER
80;59;TOWER
81;60;TOWER
82;60;TOWER
80;60;TOWER
82;60;TOWER
81;61;TOWER
80;60;TOWER
80;61;TOWER
80;61;POLE
81;61;TOWER
81;60;TOWER
80;59;TOWER
80;61;TOWER
82;60;TOWER
80;60;TOWER
80;59;MAST
81;59;POLE
81;61;TOWER
82;61;TOWER
81;61;TOWER
83;60;TOWER
83;60;TOWER
82;61;TOWER
83;60;TOWER
83;61;TOWER
83;60;TOWER
82;60;TOWER
84;60;TOWER
83;61;TOWER
82;61;TOWER
84;60;TOWER
84;61;MAST
84;61;POLE
82;60;TOWER
81;60;TOWER
81;61;TOWER
82;61;TOWER
82;60;TOWER
81;61;TOWER
81;61;TOWER
84;60;TOWER
82;60;TOWER
102;56;TOWER
103;55;MAST
102;56;TANK
103;56;TANK
102;56;POLE
102;55;MAST
103;56;TOWER
102;56;TOWER
103;56;POLE
103;55;TOWER
102;55;MAST
102;56;TOWER
103;56;TOWER
103;56;POLE
102;56;POLE
102;56;MAST
102;56;MAST
103;56;POLE
103;56;TOWER
102;56;MAST
95;54;TOWER
95;54;TOWER
95;54;TOWER
95;54;MAST
95;54;POLE
95;54;TOWER
95;53;TOWER
95;54;MAST
95;54;MAST
94;54;MAST
94;54;MAST
95;54;MAST
95;54;TOWER
95;53;POLE
95;54;MAST
94;54;MAST
95;54;TOWER
95;54;TOWER
94;54;MAST
85;58;TOWER
85;59;TOWER
84;58;TOWER
85;58;TOWER
85;59;TOWER
85;59;TOWER
85;59;TOWER
85;59;TOWER
85;58;TOWER
85;59;TOWER
85;59;TOWER
86;59;TOWER
86;59;TOWER
87;59;TOWER
87;59;TOWER
87;59;MAST
86;59;TOWER
86;59;TOWER
87;59;TOWER
87;59;TOWER
86;59;TOWER
87;59;MAST
87;59;POLE
102;54;B
104;55;MAST
103;55;MAST
102;54;MAST
103;55;POLE
104;55;POLE
103;55;TOWER
103;54;POLE
102;55;MAST
102;55;POLE
101;55;POLE
101;55;UPOLE
101;54;UPOLE
102;54;POLE
102;54;TANK
102;55;POLE
102;54;TANK
101;55;POLE
102;55;POLE
101;54;POLE
103;55;B
104;55;MAST
103;55;MAST
103;55;POLE
102;55;MAST
104;55;TANK
103;55;TANK
103;55;TANK
104;55;MAST
104;55;MAST
103;55;TANK
103;55;MAST
103;54;POLE
103;54;B
104;55;B
104;55;POLE
103;55;B
82;54;TOWER
82;55;N/A
82;55;N/A
83;55;N/A
82;55;N/A
83;55;N/A
82;55;TOWER
83;55;TOWER
83;54;TOWER
54;59;TOWER
53;60;MAST
52;59;TOWER
53;60;TOWER
54;59;MAST
54;59;POLE
54;59;TANK
54;60;POLE
54;59;TOWER
53;59;POLE
54;59;POLE
54;59;TOWER
53;59;B
54;60;MAST
95;52;TOWER
96;52;N/A
95;52;TOWER
96;52;TOWER
95;51;TOWER
96;52;N/A
95;51;TOWER
95;52;TOWER
95;51;TOWER
95;52;TOWER
95;51;N/A
95;52;TOWER
95;51;TOWER
95;52;N/A
95;52;TOWER
95;52;TOWER
96;51;TOWER
95;52;N/A
95;51;B
95;51;TOWER
95;51;TOWER
95;52;TOWER
99;51;N/A
99;51;N/A
100;51;N/A
99;51;N/A
99;51;N/A
99;50;N/A
99;51;N/A
99;51;N/A
99;50;TOWER
99;51;TOWER
90;45;TANK
91;45;MAST
91;45;TOWER
91;45;TOWER
91;45;TOWER
91;45;TOWER
91;45;TOWER
90;45;TOWER
91;45;TOWER
91;45;TOWER
76;54;TOWER
77;54;TOWER
76;53;TOWER
78;53;TOWER
77;54;TOWER
77;53;TOWER
77;53;TOWER
76;53;TOWER
76;54;TOWER
76;53;TOWER
76;53;TOWER
77;53;TOWER
87;45;N/A
87;45;N/A
87;45;N/A
88;46;N/A
87;46;N/A
87;45;N/A
87;46;TOWER
87;46;TOWER
103;56;TOWER
103;56;MAST
103;56;MAST
103;56;POLE
103;56;TOWER
82;51;TOWER
82;51;N/A
82;51;N/A
82;51;N/A
82;51;N/A
82;51;N/A
82;51;N/A
82;51;N/A
82;51;N/A
82;51;TOWER
82;51;N/A
82;51;TOWER
82;51;TOWER
82;51;TOWER
82;51;TOWER
82;51;TOWER
82;51;TOWER
82;51;TOWER
82;51;TOWER
82;51;TOWER
86;45;TOWER
86;45;N/A
85;45;N/A
85;45;N/A
85;45;N/A
85;45;N/A
85;45;N/A
85;46;N/A
86;45;N/A
86;45;N/A
85;45;N/A
85;45;N/A
86;45;TOWER
85;45;N/A
86;45;TOWER
86;45;TOWER
85;45;TOWER
86;45;TOWER
86;45;TOWER
93;49;TOWER
93;50;N/A
94;49;TOWER
92;49;TOWER
93;49;N/A
92;49;TOWER
93;49;N/A
93;49;N/A
93;49;N/A
93;49;N/A
92;49;N/A
93;49;TOWER
93;49;TOWER
93;49;TOWER
90;49;RIG
93;49;POLE
93;49;TOWER
92;49;BPOLE
93;49;POLE
93;49;BPOLE
93;49;TOWER
93;49;POLE
93;49;POLE
81;53;TOWER
81;53;TOWER
81;53;POLE
81;53;MAST
81;53;MAST
81;53;TOWER
81;53;MAST
81;53;TOWER
81;54;MAST
81;53;MAST
81;53;POLE
80;52;TOWER
80;53;N/A
80;52;N/A
80;52;N/A
80;52;TOWER
79;52;N/A
80;52;N/A
80;53;N/A
80;52;TOWER
80;53;TOWER
80;52;TOWER
89;54;N/A
89;54;N/A
89;53;N/A
89;54;N/A
89;54;TOWER
89;54;N/A
89;54;N/A
89;54;N/A
89;53;N/A
89;54;N/A
85;56;TOWER
84;56;TOWER
85;56;TOWER
84;56;TOWER
85;56;TOWER
84;56;TOWER
85;56;TOWER
88;55;TOWER
88;55;POLE
88;55;TOWER
94;49;MAST
94;49;TOWER
95;49;TOWER
95;49;MAST
94;49;TOWER
94;49;MAST
95;49;MAST
94;49;MAST
94;49;MAST
95;49;MAST
94;50;TOWER
86;51;TOWER
86;50;TOWER
86;50;TOWER
87;51;TOWER
86;50;MAST
87;51;MAST
87;51;MAST
87;50;MAST
87;50;MAST
87;50;MAST
87;51;MAST
86;51;MAST
86;50;TOWER
86;50;TOWER
86;51;MAST
87;51;MAST
86;50;MAST
86;51;MAST
86;50;POLE
87;51;MAST
87;50;TOWER
86;50;MAST
98;52;TOWER
98;52;MAST
98;53;TOWER
99;52;MAST
99;52;MAST
99;52;MAST
99;52;MAST
98;53;POLE
98;52;TOWER
98;52;MAST
99;52;UPOLE
99;52;UPOLE
99;52;POLE
99;52;MAST
99;52;TANK
99;52;MAST
98;52;TANK
98;52;POLE
98;52;MAST
77;46;N/A
78;46;N/A
78;46;N/A
77;46;N/A
78;46;N/A
78;45;N/A
78;46;N/A
77;46;TOWER
78;46;N/A
78;46;TOWER
77;46;N/A
77;46;N/A
78;46;TOWER
77;46;TOWER
77;46;TOWER
77;45;TOWER
76;46;TOWER
76;46;TOWER
78;45;TOWER
55;56;N/A
54;57;N/A
55;58;N/A
55;58;TOWER
55;58;TOWER
55;58;N/A
54;56;N/A
56;56;N/A
57;57;N/A
58;58;TOWER
54;56;MAST
56;56;MAST
56;57;N/A
55;57;TOWER
56;56;N/A
55;58;TOWER
55;58;N/A
55;56;N/A
55;58;N/A
55;58;N/A
55;58;N/A
55;56;N/A
55;58;N/A
55;58;N/A
54;57;N/A
54;56;TOWER
56;58;N/A
54;57;N/A
54;56;N/A
55;58;N/A
55;58;N/A
55;58;TOWER
58;56;N/A
55;56;TOWER
55;58;TOWER
55;58;TOWER
55;56;TOWER
55;58;B
55;58;B
55;58;POLE
55;56;TOWER
55;56;TOWER
54;57;MAST
57;57;MAST
55;56;MAST
55;56;MAST
55;56;MAST
54;57;MAST
57;57;MAST
58;57;TOWER
94;48;N/A
93;47;N/A
94;47;N/A
93;48;N/A
93;48;N/A
94;48;N/A
111;32;MAST
104;57;TOWER
104;57;TOWER
104;57;TOWER
103;57;N/A
103;57;N/A
103;57;N/A
103;57;N/A
103;57;N/A
104;57;N/A
103;57;N/A
103;57;TOWER
103;57;BANT
104;58;MAST
103;58;POLE
104;58;POLE
103;58;B
103;59;B
104;58;TOWER
104;58;POLE
104;58;TOWER
104;59;B
103;59;BTWR
104;59;POLE
102;55;TOWER
102;55;MAST
102;55;BANT
102;55;MAST
102;55;MAST
102;55;TOWER
56;61;TOWER
55;61;TOWER
56;61;MAST
58;61;TOWER
55;61;MAST
57;62;TOWER
58;61;TOWER
58;62;TOWER
57;61;MAST
57;62;MAST
57;61;TOWER
58;61;MAST
58;61;TOWER
58;61;MAST
57;60;TOWER
56;61;SILO
57;60;TOWER
59;62;MAST
55;61;POLE
55;62;MAST
55;61;B
58;61;MAST
91;59;N/A
91;59;N/A
91;59;N/A
91;59;N/A
91;59;TOWER
91;59;TOWER
90;59;N/A
91;60;N/A
91;59;N/A
91;59;N/A
91;59;TOWER
91;59;N/A
91;58;N/A
90;58;N/A
91;59;TOWER
91;59;TOWER
91;59;TOWER
91;59;TOWER
91;58;TOWER
91;60;TOWER
66;62;TOWER
64;62;TOWER
65;62;POLE
65;63;POLE
67;62;TOWER
67;62;POLE
65;61;TOWER
65;61;TOWER
64;63;TOWER
65;62;TOWER
100;50;N/A
99;50;N/A
99;50;N/A
100;50;N/A
100;50;N/A
